 Хозяин встретил гостей у крыльца и подал руку молодой красавице . ; Portaitten edessä kohtasi isäntä vieraansa sekä tarjosi kätensä nuorelle kaunottarelle . 
 Они вошли в великолепную залу , где стол был накрыт на три прибора . ; He tulivat komeaan saliin , jossa pöytä oli katettu kolmelle henkilölle . 
 Князь подвел гостей к окну , и им открылся прелестный вид . ; Ruhtinas vei vieraansa ikkunan ääreen , josta oli hurmaava näköala . 
 Волга протекала перед окнами , по ней шли нагруженные барки под натянутыми парусами и мелькали рыбачьи лодки , столь выразительно прозванные душегубками . ; " Siinä virtasi hiljalleen Volga , jolla vilisi lastatuita lotjia valkeine purjeineen sekä kalaveneitä , joita sattuvasti kyllä nimitetään " " sielunvaaroiksi " " . " 
 За рекою тянулись холмы и поля , несколько деревень оживляли окрестность . ; Toisella rannalla oli kukkuloita ja peltoja , muutamat kylät antoivat vielä ympäryställe viehättävän , vilkkaan näön . 
 Потом они занялись рассмотрением галерей картин , купленных князем в чужих краях . ; Senjälkeen mentiin katsomaan taulugalleriaa , jonka ruhtinas oli hankkinut ulkomailla . 
 Князь объяснял Марье Кириловне их различное содержание , историю живописцев , указывал на достоинства и недостатки . ; Ruhtinas puheli Maria Kirilovnalle taulujen arvosta ja merkityksestä sekä kertoi taiteilijain elämäkertoja . 
 Он говорил о картинах не на условленном языке педантического знатока , но с чувством и воображением . ; Hän huomautti taulujen puutteista ja eduista , puhuen taiteellisesti ja kuvaannollisesti eikä taiteentuntijan kylmällä , kaavan - omaisella tavalla . 
 Марья Кириловна слушала его с удовольствием . ; Maria Kirilovna kuunteli mielihyvällä häntä . 
 Пошли за стол . ; Mentiin päivällisille . 
 Троекуров отдал полную справедливость винам своего Амфитриона[11] и искусству его повара , а Марья Кириловна не чувствовала ни малейшего замешательства или принуждения в беседе с человеком , которого видела она только во второй раз отроду . ; Troekurov oli täysin tyytyväinen Amphitryoninsa viineihin ja hänen kokkinsa laitoksiin , eikä Maria Kirilovnakaan tuntenut mitään huomautettavaa eikä jäykkyyttä tämän miehen seurassa , jonka hän vasta toisen kerran näki . 
 После обеда хозяин предложил гостям пойти в сад . ; Päivällisen jälkeen ehdotti isäntä vieraille , että mentäisiin puutarhaan . 
 Они пили кофей в беседке на берегу широкого озера , усеянного островами . ; Lehtimajassa siellä joivat he kahvia . Tämä lehtimaja oli leveän järven rannalla , jossa siellä täällä oli joku saari . 
 Вдруг раздалась духовая музыка , и шестивесельная лодка причалила к самой беседке . ; Äkkiä kajahti suloinen soitanto ja seitsensoutoinen vene laski rannalle ihan lehtimajan viereen . 
 Они поехали по озеру , около островов , посещали некоторые из них , ; Mentiin järvelle ja soudeltiin saarien ympärillä sekä noustiin maallekin muutamiin . 
 на одном находили мраморную статую , на другом уединенную пещеру , на третьем памятник с таинственной надписью , возбуждавшей в Марье Кириловне девическое любопытство , ; Eräällä saarella oli marmorinen kuvapatsas , toisella yksinäinen luola , kolmannella muistomerkki salaperäisine kirjoituksineen , joka heti herätti Maria Kirilovnan naisellisen utelijaisuuden ylimmilleen . 
не вполне удовлетворенное учтивыми недомолвками князя , ; Hän kysyi ruhtinaalta kirjoitusten merkitystä , mutta tämän kohtelijaat selitykset eivät tyydyttäneet häntä . 
время прошло незаметно , ; Aika lensi nopeaan , huomaamatta . 
начало смеркаться . ; Alkoi hämärtää . 
 Князь под предлогом свежести и росы спешил возвратиться домой , ; Kun ruhtinas huomasi , että alkoi tulla kalpea ja kaste lanketa , kiiruhti hän kotiin palaamista . 
самовар их ожидал . ; Siellä jo tee odotti heitä . 
 Князь просил Марью Кириловну хозяйничать в доме старого холостяка . ; Ruhtinas pyysi Maria Kirilovnan tekemään emännän tehtävät vanhanpojan talossa . 
 Она разливала чай , слушая неистощимые рассказы любезного говоруна , ; Maria Kirilovna kaasi teetä kuunnellen samassa tuon viehättävän lörpöttelijän loppumattomia laverruksia . 
вдруг раздался выстрел , и ракетка осветила небо . ; Yht ' äkkiä kuului laukaus ja raketti valaisi seudun … 
 Князь подал Марье Кириловне шаль и позвал ее и Троекурова на балкон . ; Ruhtinas toi Maria Kirilovnalle saalin ja kutsui häntä ja Troekurovia balkongille . 
 Перед домом в темноте разноцветные огни вспыхнули , завертелись , поднялись вверх колосьями , пальмами , фонтанами , посыпались дождем , звездами , угасали и снова вспыхивали . ; Siellä pimeässä oli kirjava ilotulitus . Tulet kiemuroitsivat , nousivat ilmaan tähkien muotoisina , näyttivät tulisilta suihkulähteiltä , lankesivat tulisateena ja tähtinä alas — sammuivat ja taas syttyivät uudet . 
 Марья Кириловна веселилась как дитя . ; Maria Kirilovna iloitsi , kuten pieni lapsi . 
 Князь Верейский радовался ее восхищению , а Троекуров был чрезвычайно им доволен , ибо принимал tous les frais[12] князя , как знаки уважения и желания ему угодить . ; Ruhtinas oli mielissään siitä ja Troekurov oli täysin tyytyväinen ruhtinaasen , sillä hän piti ruhtinaan tous les frais merkkeinä siitä , että tämä tahtoi häntä kunnioittaa ja olla hänelle mieliksi . 
Ужин в своем достоинстве ничем не уступал обеду . ; Illallinen oli komea , eikä ollenkaan se antanut perää päivällisille . 
 Гости отправились в комнаты , для них отведенные , и на другой день поутру расстались с любезным хозяином , дав друг другу обещание вскоре снова увидеться . ; Vieraat menivät senjälkeen heille valmistettuihin huoneisin ja seuraavan päivän aamulla ottivat jäähyväiset kohtelijaalta isännältään , He toivoivat taas pian saavansa nähdä toinen toisensa . 
Марья Кириловна сидела в своей комнате , вышивая в пяльцах , перед открытым окошком . ; Maria Kirilovna istui huoneessaan avoimen ikkunan ääressä neuloen . 
 Она не путалась шелками , подобно любовнице Конрада , которая в любовной рассеянности вышила розу зеленым шелком . ; Hän oli seonnut silkkien valinnassa , kuten Konradin morsian , joka lemmen hourailuissaan ompeli ruusun viheriäisestä silkistä . 
 Под ее иглой канва повторяла безошибочно узоры подлинника , несмотря на то ее мысли не следовали за работой , они были далеко . ; Neula liikkui nopeaan ja selvät kukan piirteet tulivat näkyviin huolimatta siitä , että hänen ajatuksensa eivät olleet työssä , — ne olivat kaukana . 
Вдруг в окошко тихонько протянулась рука , кто - то положил на пяльцы письмо и скрылся , прежде чем Марья Кириловна успела образумиться . ; Äkkiä pisti joku hiljalleen kätensä ikkunasta sisään , pani ompelupuille kirjeen ja katosi ennenkuin Maria Kirilovna oli ennättänyt tointua hämmästyksestään . 
 В это самое время слуга к ней вошел и позвал ее к Кирилу Петровичу . ; Samassa astui palvelija sisään ja kutsui häntä Kirila Petrovitschin luo . 
 Она с трепетом спрятала письмо за косынку и поспешила к отцу в кабинет . ; Vapistuksella kätki Maria Kirilovna kirjeen kaulahuivinsa sisään ja kiiruhti kabinettiin . 
Кирила Петрович был не один . ; Kirila Petrovitsch ei ollut yksinään . 
 Князь Верейский сидел у него . ; Ruhtinas Vereiskij oli hänen luonaan . 
 При появлении Марьи Кириловны князь встал и молча поклонился ей с замешательством для него необыкновенным . ; Maria Kirilovnan astuessa sisään nousi ruhtinas ja kumarsi ääneti ja hitaasti , kuten hänen tapansa oli . 
– Подойди сюда , Маша , – сказал Кирила Петрович , ; — Tule tänne , Mascha , sanoi Kirila Petrovitsch . 
– скажу тебе новость , которая , надеюсь , тебя обрадует . ; Minä ilmoitan sinulle uutisen , joka luullakseni ilahuttaa sinua . 
 Вот тебе жених , князь тебя сватает . ; Kas tässä on sulhasesi , ruhtinas on kosinut sinua . 
Маша остолбенела , смертная бледность покрыла ее лицо . ; Maria Kirilovna peljästyi ja kävi kalman kalpeaksi . 
 Она молчала . ; Hän oli vaiti . 
 Князь к ней подошел , взял ее руку и с видом тронутым спросил : согласна ли она сделать его счастие . ; Ruhtinas lähestyi häntä ja otti liikutetun näköisenä kiinni hänen kädestään kysyen , suostuiko hän tekemään onnelliseksi hänen elämänsä . 
 Маша молчала . ; Mascha oli yhä vaiti . 
– Согласна , конечно , согласна , – сказал Кирила Петрович , – но знаешь , князь : девушке трудно выговорить это слово . ; — Suostuu kai , tietysti hän suostuu , sanoi Kirila Petrovitsch , mutta tiedäthän tuon , ruhtinas , että tytöt eivät mielellään sano tuota sanaa . 
 Ну , дети , поцелуйтесь и будьте счастливы . ; No , lapset , suudelkaa ja tulkaa onnellisiksi . 
Маша стояла неподвижно , старый князь поцеловал ее руку , ; Mascha seisoi liikkumatta ja vanha ruhtinas suuteli hänen kättään . 
вдруг слезы побежали по ее бледному лицу . ; Kyyneleet alkoivat äkkiä virrata pitkin Maschan kalpeita kasvoja . 
 Князь слегка нахмурился . ; Ruhtinas rypisti otsaansa . 
– Пошла , пошла , пошла , – сказал Кирила Петрович , ; — Mene , mene , mene ! huusi Kirila Petrovitsch , 
– осуши свои слезы и воротись к нам веселешенька . ; kuivaa kyyneleesi ja tule tänne takaisin iloisena . 
 Они все плачут при помолвке , – продолжал он , обратись к Верейскому , – это у них уж так заведено … Теперь , князь , поговорим о деле , то есть о приданом . ; Tytöt itkevät aina kihlajaisissaan , jatkoi hän kääntyen Vereiskijn puoleen , se on kuten määrätty heille , Mutta nyt , ruhtinas , puhukaamme vähän asioista , se on myötäjäisistä . 
Марья Кириловна жадно воспользовалась позволением удалиться . ; Maria Kirilovna käytti mielellään tilaisuutta poistaakseen . 
 Она побежала в свою комнату , заперлась и дала волю своим слезам , воображая себя женою старого князя , ; Hän juoksi huoneesensa , sulkeutui sinne ja antoi kyynelien vapaasti virrata . Hän kuvaili itseään vanhan ruhtinaan vaimona . 
он вдруг показался ей отвратительным и ненавистным … брак пугал ее как плаха , как могила … ; Ruhtinas alkoi äkkiä näyttää hänestä inhoittavalta ja vihattavalta … Häät kauhistuttivat häntä , kuten mestauspölkky . 
 « Нет , нет , – повторяла она в отчаянии , – ; — Ei , ei ! huusi hän epätoivossaan , 
 лучше умереть , лучше в монастырь , лучше пойду за Дубровского » . ; parempi on mennä luostariin , ennemmin otan Dubrovskijn . 
 Тут она вспомнила о письме и жадно бросилась его читать , предчувствуя , что оно было от него . ; Samassa muisti hän kirjeen ja otti sen kiireesti esiin aavistaen , että se oli Dubrovskijlta . 
 В самом деле оно было писано им и заключало только следующие слова : ; Todellakin oli se Dubrovskijn kirjoittama ja sisälsi ainoastaan seuraavat sanat : 
 « Вечером в 10 час . на прежнем месте » . ; Illalla , kello kymmenen , samassa paikassa . 
Луна сияла , июльская ночь была тиха , ; Kuu paistoi , yö täällä maalla oli hiljainen . 
изредка подымался ветерок , и легкий шорох пробегал по всему саду . ; Vieno tuulenhenki puhalsi välistä ja synnytti salaperäisen suhinan puutarhassa . 
Как легкая тень молодая красавица приблизилась к месту назначенного свидания . ; Kuten hento varjo , lähestyi nuori kaunotar kohtauspaikkaa . 
 Еще никого не было видно , вдруг из - за беседки очутился Дубровский перед нею . ; Vielä ei näkynyt ketään , mutta jo seisoi Dubrovskij hänen edessään . Tämä oli ollut lehtimajan takana piilossa . 
– Я все знаю , – сказал он ей тихим и печальным голосом . – Вспомните ваше обещание . ; — Minä tiedän kaikki , sanoi Dubrovskij hiljaisella ja surullisella äänellä , muistatteko lupaustanne ? 
– Вы предлагаете мне свое покровительство , – отвечала Маша , – но не сердитесь : оно пугает меня . ; — Te tarjootte minulle suojelustanne , vastasi Mascha , mutta älkää suuttuko , jos sanon , että se suojelus peloittaa minua . 
– Я бы мог избавить вас от ненавистного человека . ; — Minä voisin vapauttaa teidät tuosta vihatusta miehestä . 
– Ради бога , не трогайте его , не смейте его тронуть , если вы меня любите , ; — Jumalan tähden , älkää koskeko häntä , älkää rohjetko koskea häneen , jos rakastatte minua . 
я не хочу быть виною какого - нибудь ужаса … ; Minä en tahdo tulla syypääksi mihinkään kauheaan … 
– Я не трону его , воля ваша для меня священна . ; — En koske häneen : teidän tahtonne on minulle pyhä . 
 Вам обязан он жизнию . ; Hän saattaa kiittää teitä hengestään . 
 Никогда злодейство не будет совершено во имя ваше . ; Teidän nimessänne ei koskaan saa tehdä rikosta . 
 Вы должны быть чисты даже и в моих преступлениях . ; Teidän täytyy olla puhdas minun rikoksistani . 
 Но как же спасу вас от жестокого отца ? ; Mutta kuinka voin pelastaa teidät ankarasta isästänne ? 
– Еще есть надежда . Я надеюсь тронуть его моими слезами и отчаянием . ; — Vielä on yksi toivo , minä toivon voivani liikuttaa häntä kyynelilläni ja valituksillani . 
 Он упрям , но он так меня любит . ; Hän kyllä on yksipäinen , mutta hän rakastaa niin suuresti minua . 
– Не надейтесь по - пустому : ; — Älkää turhaa toivoko . 
в этих слезах увидит он только обыкновенную боязливость и отвращение , общее всем молодым девушкам , когда идут они замуж не по страсти , а из благоразумного расчета , ; Hän näkee teidän kyynelissänne vaan sellaista tavallista pelkoa ja inhoa , joka on yhteistä kaikille nuorille tytöille , kun he joutuvat naimisiin , ei oman lemmittynsä kanssa , vaan sen kanssa , jonka vanhemmat heille määräävät . 
что , если возьмет он себе в голову сделать счастие ваше вопреки вас самих , если насильно повезут вас под венец , чтоб навеки предать судьбу вашу во власть старого мужа … ; Mutta jos hän saa päähänsä tehdä teidät onnelliseksi vasten omaa tahtoanne ja teidät väkisin viedä vihille ja teidän onnenne annetaan ijäksi riutuneen ukon valtaan ? … 
– Тогда , тогда делать нечего , явитесь за мною , я буду вашей женою . ; — Niin silloin … silloin ei auta mikään … kosikaa te minua , minä tulen teidän vaimoksenne . 
Дубровский затрепетал , ; Dubrovskij alkoi vapista . 
бледное лицо покрылось багровым румянцем и в ту же минуту стало бледнее прежнего . ; Hänen kasvonsa lensivät veripunaisiksi ja muuttuivat kohta taas entistään vaaleammiksi . 
 Он долго молчал , потупя голову . ; Hän oli kauvan ääneti , pää alaspäin . 
– Соберитесь с всеми силами души , умоляйте отца , бросьтесь к его ногам : представьте ему весь ужас будущего , вашу молодость , увядающую близ хилого и развратного старика , решитесь на жестокое объяснение : скажите , что если он останется неумолим , то … то вы найдете ужасную защиту … скажите , что богатство не доставит вам и одной минуты счастия , роскошь утешает одну бедность , и то с непривычки на одно мгновение , не отставайте от него , не пугайтесь ни его гнева , ни угроз , пока останется хоть тень надежды , ради бога , не отставайте . ; — Kootkaa kaikki voimanne ja rukoilkaa isäänne , heittäytykää hänen jalkainsa juureen , esitelkää hänelle kaikki tulevaisuuden kauhut ja oma nuoruutenne yhdistettynä riutuneen ja irstaan ukon kanssa , sanokaa , ettei rikkaus tuota teille hetkenkään iloa , loisto viehättää ainoastaan köyhää ja sitäkin vaan hetkisen , älkää hellittäkö isäänne , älkää peljätkö hänen vihaansa ja uhkauksiansa niin kauan kuin on vähänkin toivoa , Jumalan tähden älkää jättäkö rukoilematta . Mutta jos ei mikään auta , niin käyttäkää ankaruutta . 
 Если же не будет уже другого средства … ; Sanokaa , että jos hän ei taivu , niin te löydätte kauhean suojelijan … 
Тут Дубровский закрыл лицо руками , он , казалось , задыхался , ; Ja Dubrovskij peitti kasvonsa käsillään , hän tahtoi tukehtua . 
Маша плакала … ; Mascha itki . 
– Бедная , бедная моя участь , – сказал он , горько вздохнув . ; — Kurja , kurja on kohtaloni , jatkoi hän taas katkerasti huoaten . 
 – За вас отдал бы я жизнь , видеть вас издали , коснуться руки вашей было для меня упоением . ; Teidän edestänne antaisin henkeni . 
 И когда открывается для меня возможность прижать вас к волнуемому сердцу и сказать : ангел , умрем ! ; Hurmaavaa oli nähdä teidät etäältä , hurmaavaa koskea teidän käteenne , ja nyt kun minulle tarjoutuu tilaisuus painaa teidät riehuvaa sydäntäni vasten ja sanoa : 
Я бедный , я должен остерегаться от блаженства , я должен отдалять его всеми силами … ; minä raukka , minä olen sinun — sinun ijäti , niin silloin täytyy minun hyljätä tuo autuus , täytyy kaikin voimin syöstä se luotani ! 
Я не смею пасть к вашим ногам , благодарить небо за непонятную незаслуженную награду . ; Minä en rohkene heittäytyä teidän jalkoihinne ja kiittää taivasta tuosta odottamattomasta , ansaitsemattomasta palkinnosta . 
 О , как должен я ненавидеть того , но чувствую , теперь в сердце моем нет места ненависти . ; Oi ! kuinka minun pitäisi vihata sitä miestä … mutta minä tunnen , ettei sydämessäni nyt ole vihan sijaa . 
Он тихо обнял стройный ее стан и тихо привлек ее к своему сердцу . ; Ja hiljaa syleili hän tytön soreata vartaloa ja painoi häntä hiljaa sydäntään vasten . 
 Доверчиво склонила она голову на плечо молодого разбойника . ; Luottavasti lepäsi tytön pää nuoren rosvon olkapäällä … 
 Оба молчали . ; molemmat olivat vaiti … 
Время летело . ; Aika kului . 
 « Пора » , – сказала , наконец , Маша . ; — Jo on aika , sanoi Mascha vihdoin . 
 Дубровский как будто очнулся от усыпления . ; Dubrovskij ikäänkuin havahtui unesta . 
 Он взял ее руку и надел ей на палец кольцо . ; Hän tarttui Maschan käteen ja painoi hänen sormeensa sormuksen . 
– Если решитесь прибегнуть ко мне , – сказал он , – то принесите кольцо сюда , опустите его в дупло этого дуба , я буду знать , что делать . ; — Jos ai ' otte tulla luokseni , sanoi hän , niin tuokaa sormus tänne , pankaa se tuohon tammen koloon . Siitä minä tiedän , mitä on tehtävä . 
Дубровский поцеловал ее руку и скрылся между деревьями . ; Dubrovskij suuteli vielä hänen kättään ja katosi puitten sekaan . 
Сватовство князя Верейского не было уже тайною для соседства . ; Ruhtinas Vereiskijn kosinta tuli koko naapuriston tiedoksi . 
 Кирила Петрович принимал поздравления , свадьба готовилась . ; Kirila Petrovitsch sai vastaanottaa onnentoivotuksia , häitä valmisteltiin . 
 Маша день ото дня отлагала решительное объявление . ; Mascha yhä vaan kielsi päättävän myönnytyksensä . 
 Между тем обращение ее со старым женихом было холодно и принужденно . ; Samassa tuli hänen käytöksensä yhä kylmemmäksi ja jäykemmäksi vanhaa sulhastaan kohtaan . 
 Князь о том не заботился . ; Ruhtinas ei siitä välittänyt , 
 Он о любви не хлопотал , довольный ее безмолвным согласием . ; hän ei pitänyt lukua lemmestä , vaan tyytyi tytön sanattomaan myöntymykseen . 
Но время шло . ; Aika kului ! 
 Маша наконец решилась действовать и написала письмо князю Верейскому , ; Mascha päätti vihdoinkin ruveta toimimaan ja kirjoitti sentähden ruhtinas Vereiskijlle kirjeen . 
она старалась возбудить в его сердце чувство великодушия , откровенно признавалась , что не имела к нему ни малейшей привязанности , умоляла его отказаться от ее руки и самому защитить ее от власти родителя . ; Hän toivoi voivansa herättää tämän sydämessä yleviä tunteita ilmoittaessaan suoraan , ettei hän tuntenut vähintäkään rakkautta ruhtinaasen , rukoili ruhtinasta heittämään sikseen koko naimispuuhat hänen kanssaan ja päinvastoin puolustamaan häntä isän ankaruutta vastaan . 
 Она тихонько вручила письмо князю Верейскому , ; Salavihkaa antoi hän kirjeen ruhtinas Vereiskijlle . 
тот прочел его наедине и нимало не был тронут откровенностию своей невесты . ; Tämä luki sen yksinäisyydessä eikä vähääkään tullut liikutetuksi morsiamensa avomielisyydestä . 
 Напротив , он увидел необходимость ускорить свадьбу и для того почел нужным показать письмо будущему тестю . ; Päin vastoin huomasi hän , että oli välttämätöntä kiirehtiä häitä , ja piti sentähden tarpeellisena näyttää kirje tulevalle apilleen . 
Кирила Петрович взбесился , ; Kirila Petrovitsch tuli haltioihinsa . 
насилу князь мог уговорить его не показывать Маше и виду , что он уведомлен о ее письме . ; Töintuskin sai ruhtinas hänet lupaamaan , ett ' ei edes katseellaan osoittaisi Maschalle , että oli saanut tiedon kirjeestä 
 Кирила Петрович согласился ей о том не говорить , но решился не тратить времени и назначил быть свадьбе на другой же день . ; Kirila Petrovitsch suostui siis olemaan puhumatta Maschalle mitään siitä , mutta päätti samassa olla tuhlaamatta aikaa ja määräsi jo seuraavan päivän hääpäiväksi . 
 Князь нашел сие весьма благоразумным , пошел к своей невесте , сказал ей , что письмо очень его опечалило , но что он надеется со временем заслужить ее привязанность , что мысль ее лишиться слишком для него тяжела и что он не в силах согласиться на свой смертный приговор . ; Ruhtinaan mielestä oli tämä erittäin viisaasti ajateltu , hän meni morsiamensa luo ja sanoi tälle , että kirje saattoi hänet hyvin surulliseksi , mutta että hän aikaa myöten toivoo voivansa ansaita morsiamensa rakkauden , ja että paljas ajatuskin erota morsiamestaan on hänelle liian raskas sekä ett ' ei hän voi itse suostua omaan kuolemantuomioonsa . 
 За сим он почтительно поцеловал ее руку и уехал , не сказав ей ни слова о решении Кирила Петровича . ; Sen jälkeen suuteli hän arvokkaalla tavalla Maschan kättä ja meni pois sanomatta sanaakaan Kirila Petrovitschin päätöksestä . 
Но едва успел он выехать со двора , как отец ее вошел и напрямик велел ей быть готовой на завтрашний день . ; Mutta tuskin oli ruhtinas ajanut pihalta , kun jo isä astui sisään ja käski jyrkästi Maschan olemaan valmiina seuraavana päivänä . 
 Марья Кириловна , уже взволнованная объяснением князя Верейского , залилась слезами и бросилась к ногам отца . ; Maria Kirilovna , joka vielä oli tuskissaan ruhtinas Vereiskijn ilmoituksen johdosta , alkoi itkeä ja heittäytyi isän jalkoihin . 
– Папенька , – закричала она жалобным голосом , – папенька , не губите меня , я не люблю князя , я не хочу быть его женою … ; — Isä , isä , huusi hän sydäntäsärkevällä äänellä , älkää murtako minua , minä en rakasta ruhtinasta , minä en tahdo tulla hänen vaimokseen . 
– Это что значит , ; — Mitä tämä merkitsee ? 
– сказал грозно Кирила Петрович , ; sanoi isä uhkaavasti . 
– до сих пор ты молчала и была согласна , а теперь , когда всё решено , ты вздумала капризничать и отрекаться . ; Tähän asti olet ollut vaiti ja myöntyväinen , mutta nyt , kun kaikki on päätetty , rupeet sinä kapinoimaan ja kieltämään . 
 Не изволь дурачиться , этим со мною ты ничего не выиграешь . ; Älähän nyt hulluttele , sillä et minulta mitään voita . 
– Не губите меня , – повторяла бедная Маша , – ; — Älkää murtako minua , toisti Mascha - raukka . 
за что гоните меня от себя прочь и отдаете человеку нелюбимому ? ; Minkätähden ajatte minut luotanne ja annatte minut miehelle , jota en rakasta ? 
разве я вам надоела ? ; olenko minä suututtanut teitä ? 
я хочу остаться с вами по - прежнему . ; Minä tahdon jäädä luoksenne , kuten ennenkin . 
 Папенька , вам без меня будет грустно , еще грустнее , когда подумаете , что я несчастлива , ; Isä ! ilman minua tulee teidän ikävä ja vielä sitäkin ikävämpi , kun ajattelette , että Maschanne on onneton . 
папенька : не принуждайте меня , я не хочу идти замуж … ; Isä , älkää pakottako minua , minä en tahdo mennä naimisiin . 
Кирила Петрович был тронут , но скрыл свое смущение и , оттолкнув ее , сказал сурово : ; Kirila Petrovitsch tuli liikutetuksi , mutta kätki tunteensa ja työnsi tytön luotansa sanoen hänelle jyrkästi : 
– Всё это вздор , слышишь ли . ; — Nuo ovat lörpötyksiä , tyhmyyksiä , kuuletko sinä ? 
 Я знаю лучше твоего , что нужно для твоего счастия . ; Minä tunnen sinut paremmin ja tiedän , mikä sinulle on onneksi . 
 Слезы тебе не помогут , ; Kyyneleet eivät sinua auta . 
послезавтра будет твоя свадьба . ; Ylihuomenna ovat hääsi . 
– Послезавтра ! ; — Ylihuomenna ! 
– вскрикнула Маша , – ; kiljahti Mascha . 
боже мой ! ; Oi Jumalani ! 
Нет , нет , невозможно , этому не быть . ; Ei , ei , mahdotonta , se ei saa tapahtua ! 
 Папенька , послушайте , если уже вы решились погубить меня , то я найду защитника , о котором вы и не думаете , вы увидите , вы ужаснетесь , до чего вы меня довели . ; Isä , kuulkaa : jos te olette päättänyt musertaa minut , niin minä löydän puolustajan , jota ette arvaakkaan , te saatte nähdä sen , te kauhistutte , siihen te olette saattanut minut . 
– Что ? ; — Mitä ? 
что ? ; mitä ? 
– сказал Троекуров , – угрозы ! ; sanoi Troekurov , uhkauksia ! 
мне угрозы , ; minulleko uhkauksia ? 
дерзкая девчонка ! ; sinä hävytön tyttö ! 
Да знаешь ли ты , что я с тобою сделаю то , чего ты и не воображаешь . ; Tiedätkö , että minä teen kanssasi , mitä et aavistakkaan . 
 Ты смеешь меня стращать защитником . ; Sinä rohkenet peljättää minua , kelvoton ! 
 Посмотрим , кто будет этот защитник . ; Katsotaanpas , kuka tulee sinua puolustamaan . 
– Владимир Дубровский , – отвечала Маша в отчаянии . ; — Vladimir Dubrovskij , huusi Mascha epätoivossaan . 
Кирила Петрович подумал , что она сошла с ума , и глядел на нее с изумлением . ; Kirila Petrovitsch luuli , että Mascha oli tullut hulluksi ja katseli häntä kummastellen . 
– Добро , – сказал он ей , после некоторого молчания , – ; — Hyvä ! sanoi hän pienen ajan kuluttua , 
жди себе кого хочешь в избавители , а покамест сиди в этой комнате , ты из нее не выдешь до самой свадьбы . ; odota keitä tahdot pelastajaksesi , mutta saat istua kuitenkin tässä huoneessa — tästä et mene ulos ennen häitäsi . 
 – С этим словом Кирила Петрович вышел и запер за собою двери . ; Ja Kirila Petrovitsch meni ulos sulkien oven perässään . 
Долго плакала бедная девушка , воображая все , что ожидало ее , ; Kauvan itki tyttö - rukka , ajatellessaan sitä , mikä häntä odotti . 
но бурное объяснение облегчило ее душу , и она спокойнее могла рассуждать о своей участи и о том , что надлежало ей делать . ; Mutta tuo myrskyisä paljastuksensa viihdytti häntä , ja hän voi jo rauhallisemmin ajatella kohtaloaan ja sitä , mitä hänen oli tehtävä . 
 Главное было для нее : избавиться от ненавистного брака , участь супруги разбойника казалась для нее раем в сравнении со жребием , ей уготовленным . ; Pääasiana hänellä oli — vapautua noista kirotuista häistä . Rosvon puolisona oleminen näytti hänestä paratiisilta verrattuna siihen elämään , joka hänelle oli määrätty . Rosvon puolisona oleminen näytti hänestä paratiisilta verrattuna siihen elämään , joka hänelle oli määrätty . 
 Она взглянула на кольцо , оставленное ей Дубровским . ; Hän katsoi sormusta , jonka Dubrovskij oli hänelle antanut . 
 Пламенно желала она с ним увидеться наедине и еще раз перед решительной минутой долго посоветоваться . ; Innokkaasti halusi hän kohdata tätä kahdenkesken ja vielä kerran ennen ratkaisevaa hetkeä kauvan , kauvan keskustella Dubrovskijn kanssa . 
 Предчувствие сказывало ей , что вечером найдет она Дубровского в саду близ беседки , она решилась пойти ожидать его там , как только станет смеркаться . ; Aavistus sanoi hänelle , että hän illalla kohtaa Dubrovskijn puutarhassa , lehtimajan vieressä , ja hän päätti mennä odottamaan häntä . 
Смерклось . Маша приготовилась , но дверь ее заперта на ключ . ; Heti kun alkoi hämärtää , aikoi Mascha lähteä , mutta ovi oli suljettu lukkoon . 
 Горничная отвечала ей из - за двери , что Кирила Петрович не приказал ее выпускать . ; Palvelijatar vastasi hänelle oven takaa , ettei Kirila Petrovitsch ole käskenyt avata . 
 Она была под арестом . ; Mascha oli siis vankina . 
 Глубоко оскорбленная , она села под окошко и до глубокой ночи сидела не раздеваясь , неподвижно глядя на темное небо . ; Syvästi loukattuna istui hän ikkunan ääreen ja oli siinä myöhään yöhön riisumatta vaatteitaan . Liikkumatta katseli hän siinä pimeään yöhön . 
 На рассвете она задремала , но тонкий сон ее был встревожен печальными видениями , и лучи восходящего солнца уже разбудили ее . ; Aamun valjetessa vaipui hän unen horroksiin , mutta ikävät unennäöt häiritsivät sitäkin , ja ensimmäiset auringon säteet jo herättivät hänet . 
Она проснулась , и с первой мыслью представился ей весь ужас ее положения . ; Herätessään tuli Maschan mieleen oma kauhistuttava tilansa . 
 Она позвонила , девка вошла и на вопросы ее отвечала , что Кирила Петрович вечером ездил в Арбатово и возвратился поздно , что он дал строгое приказание не выпускать ее из ее комнаты и смотреть за тем , чтоб никто с нею не говорил , ; Hän soitti kelloa , tyttö astui sisään ja vastasi hänen kysymyksiinsä , että Kirila Petrovitsch oli illalla matkustanut pois ja että hän vasta myöhään oli palannut sekä kieltänyt päästämästä Maria Kirilovnaa ulos huoneestaan samoinkuin pitämään huolta siitäkin , ettei hän kenenkään kanssa saisi puhua . 
